Title,Definition,Type,Cleaned_Definition,tokens,embedding,cluster
An Enduring Role for Hippocampal Pattern Completion in Addition to an Emergent Nonhippocampal Contribution to Holistic Episodic Retrieval after a 24 h Delay,...pattern completion process that drives the reinstatement of event information in the neocortex.,Human_Study,pattern completion process drives reinstatement event information neocortex,"['pattern', 'completion', 'process', 'drives', 'reinstatement', 'event', 'information', 'neocortex']","[ 8.06883816e-03  9.58131701e-02 -3.77928540e-02  2.74538808e-02
 -3.78512070e-02 -1.23791732e-02 -7.38757029e-02 -5.89556526e-04
 -4.07988019e-02  2.93035656e-02  3.19177285e-02 -1.43496506e-02
  2.29263008e-02  7.25632161e-02 -1.79656651e-02  4.15303558e-02
  4.07338142e-02  1.85575057e-02  2.24376805e-02 -1.02018639e-02
  5.83051797e-03 -1.47508960e-02 -2.70338152e-02  1.84046086e-02
 -6.45559728e-02 -1.94447245e-02 -2.02246252e-02 -1.04805955e-03
 -3.99499349e-02 -2.73309276e-02  2.74860207e-02  5.12744859e-03
 -2.52620014e-03  1.08515089e-02  1.34846584e-06 -5.70947938e-02
  2.18106378e-02 -2.22025141e-02 -3.31099052e-03  1.65407511e-03
 -4.93852980e-02  1.74904168e-02  2.97652204e-02 -2.46726796e-02
  1.52619807e-02  1.70595627e-02  3.36536951e-02  4.19326760e-02
 -6.40072003e-02  6.23608846e-03 -5.97136887e-03  7.98022896e-02
  2.61313934e-02 -2.35214066e-02  5.96284568e-02  7.60716433e-03
  1.71609744e-02 -5.87772988e-02  9.05523077e-03 -5.21862619e-02
 -2.73649208e-02  1.98612618e-03 -1.17637021e-02  3.64317349e-03
 -2.20807083e-02  9.71415080e-03  1.01682507e-02 -9.85231996e-03
  2.40464620e-02 -1.56780314e-02  3.10149286e-02 -1.72624290e-02
  2.08062120e-02  2.54970007e-02 -2.70397514e-02  3.16068120e-02
 -5.59290648e-02 -7.52300071e-03 -2.29909848e-02  3.80451009e-02
  4.85010631e-02  1.61179230e-02  3.64969149e-02 -2.50534546e-02
 -1.59904547e-02  2.52711326e-02  1.33709218e-02  6.70466106e-03
 -3.55230458e-02 -1.83430698e-03  2.99926084e-02 -3.20475325e-02
  2.44067609e-02 -2.45462637e-02 -6.90257549e-02  1.65721662e-02
 -7.02643301e-03  7.50507265e-02  2.42808070e-02  2.55048126e-02
  3.78134921e-02  5.34400195e-02 -5.73022701e-02 -2.82263150e-03
 -3.57580483e-02 -3.62061989e-03 -3.69855240e-02 -5.36463410e-02
 -1.52700748e-02 -1.80674214e-02 -4.12274525e-02 -5.63758775e-04
  1.32961441e-02  4.63143773e-02  3.23554464e-02 -3.70221362e-02
 -8.91895778e-03  3.55917178e-02 -9.17575881e-03  1.87449679e-02
 -6.88798353e-02  1.11013763e-02 -3.63888741e-02  1.37075270e-02
 -4.53303643e-02  3.75017263e-02 -3.02832648e-02 -8.27194098e-03
 -6.94510853e-03  2.53328290e-02 -6.57530576e-02 -4.02586535e-02
  2.04782877e-02 -4.31880094e-02  7.95791019e-03 -2.10777149e-02
  1.41975400e-03 -4.27412875e-02 -6.69859126e-02 -5.86584359e-02
 -1.46846632e-02  4.59793629e-03  1.58360635e-03 -8.77789874e-03
 -3.22801620e-02  3.10369153e-02 -1.91115979e-02 -2.46243905e-02
  1.71616990e-02 -7.52579095e-03 -3.45544852e-02  1.79694146e-02
 -1.10674882e-02 -1.48044648e-02 -1.03523629e-02 -2.83137374e-02
 -7.52569921e-03  2.48377547e-02  1.90788060e-02  4.89099063e-02
  1.92130655e-02  9.33425687e-03  4.33859900e-02 -1.01378479e-03
  1.81758497e-02 -4.69317138e-02 -9.14007276e-02 -1.84676405e-02
  2.79434007e-02  8.30406696e-03  1.09887324e-01 -1.19668478e-02
 -9.08460189e-03 -5.34556899e-03  4.13120836e-02  7.88045749e-02
 -3.29228155e-02  3.16482484e-02 -1.45323668e-02 -1.32076085e-01
 -5.25749102e-02  6.60015047e-02 -4.80015837e-02 -9.47915018e-03
 -3.63934897e-02  1.94562618e-02  1.02963042e-03  7.69510772e-03
  1.00192847e-02 -3.68891582e-02  3.56101468e-02 -1.81356482e-02
  1.59966957e-03 -1.70276836e-02  1.68389231e-02  2.69669089e-02
 -1.54969301e-02 -3.07648499e-02 -7.66967842e-03 -1.41849285e-02
  2.12730374e-02 -3.94764096e-02  1.99555047e-02  6.46117702e-02
  7.41604865e-02 -1.41488342e-02 -9.81019363e-02  3.04598063e-02
 -1.42004676e-02 -2.54337788e-02  1.57448417e-03  1.24087110e-02
  2.16146968e-02 -3.46963555e-02 -2.96783485e-02  4.41459520e-03
 -5.46895061e-03  8.32552463e-03 -2.20977906e-02 -2.10212618e-02
 -2.77195293e-02  3.31567563e-02 -4.99153584e-02 -1.01715727e-02
 -1.96946077e-02 -1.68060306e-02  1.90383859e-03 -1.19559662e-02
 -4.79021855e-03 -9.42957029e-03 -4.59535094e-03  1.74307246e-02
  6.67755902e-02 -1.60012618e-02 -1.37881450e-02  1.98334381e-02
 -5.11451848e-02 -3.55163813e-02  3.59500758e-02  5.28669693e-02
 -3.93159222e-03  6.71160780e-03  2.50344090e-02 -6.38299510e-02
  3.52697372e-02 -4.05652337e-02  8.48797411e-02 -1.25358701e-02
  5.16496645e-03  1.46240788e-02  1.48699507e-02  1.23034453e-03
  2.15979796e-02 -3.14586982e-02 -3.12925018e-02 -3.39106321e-02
 -1.68442819e-02  2.48425510e-02 -6.93278760e-02  5.04658138e-03
  1.68583039e-02 -2.26635393e-02 -2.12183576e-02  2.92399675e-02
 -8.75122473e-02 -2.78812554e-03 -2.77652554e-02  1.96293332e-02
  1.75071340e-02  2.67543159e-02  2.76171155e-02 -4.71936539e-02
  2.55434904e-02 -1.78819560e-02 -2.69066617e-02  3.60357799e-02
  4.90586087e-03  2.83870269e-02  4.31623980e-02  1.05903372e-02
 -2.00502630e-02 -6.05435073e-02 -4.90158126e-02 -3.03610824e-02
 -2.97021586e-03  5.26576489e-02 -8.21174588e-03 -3.22733037e-02
 -1.94492918e-02  2.76113302e-02  3.24270711e-03  1.74332112e-02
 -1.06512597e-02  1.25572802e-02  1.75618399e-02 -2.65348163e-02
 -1.35995611e-03  2.26358529e-02 -4.12048250e-02  2.49247681e-02
 -5.83032379e-03  6.24846527e-03 -3.83750387e-02 -2.52352394e-02
 -5.58251329e-02 -7.03882519e-03 -2.43689585e-03 -6.75204443e-03
 -1.08419880e-02  6.24509007e-02  1.15825953e-02 -5.61356992e-02
 -8.43961607e-04 -4.45182025e-02 -1.36832958e-02 -1.22842854e-02
 -4.21760827e-02 -8.00632536e-02 -3.42569537e-02  4.84585091e-02
 -5.34767658e-02 -5.51576689e-02  4.28996943e-02  2.37620994e-02
  7.22162717e-04 -3.38091776e-02 -3.31067294e-02 -1.76067855e-02
  3.78986076e-02  6.25931919e-02  1.16407340e-02  5.78935854e-02
 -7.22462982e-02 -2.75303368e-02 -1.85784753e-02 -1.09044826e-02
 -1.81905422e-02 -1.35387192e-02  4.96833678e-03  6.36707339e-03
  5.46672419e-02  1.14617171e-02 -4.76901047e-02  1.98384449e-02
  4.74171415e-02 -2.07869969e-02  1.21053355e-02 -1.16777001e-02
 -2.41800565e-02 -9.81439650e-03  2.98051182e-02  4.88424934e-02
 -2.32457481e-02 -3.93309295e-02 -7.89477006e-02  4.43824194e-02
  3.21699455e-02  5.24738543e-02  9.86018777e-03 -2.88682450e-02
 -6.53121993e-02  6.07286654e-02  2.34627016e-02  4.30476815e-02
 -6.56782240e-02  3.98593098e-02  1.89932231e-02 -3.44746932e-02
 -8.42425004e-02  3.73280980e-02 -1.65400258e-03 -5.07528372e-02
 -1.72167700e-02  4.06692512e-02  4.66307551e-02 -6.06783219e-02
  2.44275331e-02 -8.13371968e-03  6.04334958e-02  2.57485379e-02
 -1.39607443e-02  1.47555741e-02  6.57341927e-02  4.52550091e-02
  1.05646551e-02  9.49843787e-03 -3.98950558e-03  2.26077326e-02
 -2.59474423e-02  6.23965077e-02 -7.40746595e-03 -8.65788758e-02
  1.08598350e-02 -2.69997045e-02 -3.26372357e-03  3.55275981e-02
 -3.53113115e-02  3.25024761e-02  1.25808893e-02  3.03850677e-02
  2.34968476e-02 -8.31800699e-03 -2.08984092e-02 -6.41579507e-03
 -3.15953232e-02  4.28595021e-02  6.09949827e-02 -7.26778200e-03
 -2.77585741e-02 -8.41805991e-03  1.14039518e-02  3.08466563e-03
  5.08329794e-02 -1.65109932e-02  8.36535394e-02  6.08568899e-02
  9.87198949e-03 -5.44574298e-02  1.22735659e-02 -1.88137647e-02
 -7.92115331e-02 -3.83639522e-02  7.32395425e-02 -1.15471184e-02
 -4.94159525e-03 -2.19928939e-02 -3.55088189e-02 -1.04321297e-02
  1.07295439e-02  4.57337014e-02  2.30346457e-03  2.52872910e-02
  1.68484319e-02  8.65478069e-02  1.39595766e-03  5.64614274e-02
  1.08094383e-02 -1.62721574e-02  2.12495215e-02 -2.91783959e-02
 -2.23871507e-02  3.66682149e-02  2.41127312e-02 -1.96894575e-02
  3.68783362e-02 -1.15639679e-02 -5.65542951e-02 -5.71421646e-02
  8.12579542e-02  3.05723343e-02 -8.33807793e-03 -3.17496322e-02
  7.72827677e-03 -4.29168120e-02  1.78769082e-02 -2.33676676e-02
 -1.55552058e-02  3.25432755e-02  6.27683802e-03  6.04750142e-02
 -1.54444976e-02  3.28536443e-02 -9.25188698e-03  2.27797180e-02
 -5.38487062e-02  1.25786094e-02 -1.63674261e-02  5.13025895e-02
  3.99916880e-02 -8.08229763e-03 -2.66170241e-02 -1.88864134e-02
 -2.45109368e-02  1.94079080e-03 -5.66357607e-03  2.45312843e-02
  1.42286196e-02  4.75642420e-02 -3.02553754e-02  3.31146419e-02
 -3.33957351e-03  9.46119651e-02  1.04159703e-02  4.88656126e-02
 -2.55580880e-02  1.76189151e-02  3.18613499e-02  4.05743495e-02
 -2.23295055e-02  1.72534436e-02  2.79948451e-02  5.09519130e-02
 -4.71039535e-03 -5.72955795e-02 -8.92495550e-03  3.26296426e-02
 -2.53931116e-02 -1.17085420e-01  1.05108237e-02 -3.14418338e-02
  4.77696545e-02  3.04182749e-02  2.91907042e-02  6.11191057e-02
  2.55065002e-02  2.53394954e-02 -3.29815522e-02 -6.33546105e-03
  2.50837188e-02  1.71805825e-02 -6.61948174e-02 -3.38784643e-02
 -4.26778831e-02  3.59964813e-03 -3.41230130e-04 -3.20087820e-02
  6.52370304e-02 -4.63629812e-02  2.99107786e-02 -1.92527901e-02
  1.45684378e-02  1.56908277e-02  2.55280212e-02  2.41587926e-02
  4.83819954e-02 -1.40450364e-02 -3.75847070e-04 -1.90953910e-02
 -5.12190023e-03  2.93248966e-02 -1.76225156e-02  8.06697085e-02
 -6.88480362e-02 -2.85183806e-02  2.28475574e-02 -2.68252008e-02
  3.48595008e-02  7.23279407e-03 -4.46012653e-02 -4.18313146e-02
 -4.03340766e-03 -8.76799412e-03  4.50353585e-02 -6.14418765e-04
 -1.36004714e-03 -6.14514425e-02  7.76198134e-03  4.42519598e-02
  1.39731597e-02 -7.67740309e-02  1.15501499e-02  5.83331566e-03
  6.44871816e-02 -4.95563708e-02  1.09285600e-02 -5.19968722e-33
 -1.54328095e-02 -5.46537749e-02  4.08084206e-02  8.36871415e-02
 -1.17594190e-02  4.72923042e-03  6.20467123e-03  7.48340180e-03
  9.22811627e-02  2.06911284e-02 -2.78893206e-02 -4.95035527e-03
  7.53524620e-03  9.36168898e-03  5.22173867e-02  3.59922200e-02
  1.61648057e-02  2.42980313e-03  1.41886324e-02  1.02237249e-02
  5.79025596e-02  8.86344314e-02  3.81578729e-02 -5.95163964e-02
  6.78383745e-03  7.84590468e-02  5.73237501e-02 -5.53399399e-02
 -7.11341808e-03  3.89689505e-02 -3.88980433e-02 -5.39920619e-03
  1.73043832e-02 -1.71599463e-02 -4.32250984e-02 -2.97844950e-02
 -1.31824762e-02 -5.96111417e-02 -1.80795265e-03 -4.64590341e-02
 -3.79048921e-02 -1.17761537e-03  3.65123563e-02 -6.41110959e-03
 -2.32599005e-02  7.37636536e-02  1.70807727e-02  9.25537385e-03
 -6.78620264e-02  3.01656108e-02 -3.86893749e-02  1.47912093e-02
  3.90980579e-02 -3.67437163e-03 -3.54840979e-02 -5.88603616e-02
  1.01276580e-02 -1.54034551e-02 -5.07244579e-02  8.79913103e-03
 -3.37486044e-02  7.70324394e-02 -3.94498855e-02  4.44805436e-02
 -2.69967914e-02  3.33111808e-02  9.81965363e-02  5.71688712e-02
  1.09401383e-02 -1.28299883e-02  1.48578035e-02  4.52435687e-02
 -1.85968000e-02 -1.20105958e-02  6.11836053e-02  2.14965977e-02
 -9.57079977e-03  5.24728559e-02 -9.28239431e-03  7.13585094e-02
  1.24101043e-02  1.16021745e-02 -2.69929748e-02  3.53588676e-03
 -5.45916073e-02  5.28803095e-02 -4.22244705e-02  5.53637883e-03
  5.12923999e-03 -1.11484639e-02  4.35482711e-02  1.21966405e-02
 -1.94015205e-02 -1.91008893e-03 -4.09454443e-02 -2.66963299e-02
 -1.26369102e-02  6.82536047e-03  2.37753447e-02  1.19660590e-02
  1.15119042e-02  1.06652677e-02 -5.42480536e-02 -2.97882967e-02
  3.86634395e-02  2.87587028e-02  7.80503673e-04  5.65702729e-02
 -2.60015856e-02  1.88262165e-02 -1.24669904e-02 -4.39597405e-02
  1.32464273e-02 -1.24283269e-01  3.55036221e-02 -1.35643631e-02
  1.45988876e-03  1.18709058e-02  9.23264250e-02  7.57392645e-02
 -2.79180650e-02 -3.40338759e-02  5.80673553e-02  4.78599332e-02
  1.50512289e-02  5.10452641e-03 -7.70716220e-02  7.42565393e-02
  3.31841968e-02 -4.64206971e-02  4.25423402e-03 -1.54396251e-03
  2.18493611e-07  2.33881064e-02  3.50005105e-02  9.03485250e-03
  2.26180945e-02  4.99953553e-02 -2.80779097e-02 -3.19826081e-02
 -2.13811430e-03  1.76249873e-02  2.50173509e-02  9.73596144e-03
 -3.05169052e-03 -5.45239251e-04  1.66100152e-02 -3.83262127e-03
 -4.63007651e-02 -7.42664747e-03  2.46481188e-02 -5.65129519e-02
 -2.55663395e-02 -2.58642528e-02  7.24703027e-03  3.12685966e-02
 -2.76536886e-02  5.50870551e-03 -4.66555618e-02  4.25977483e-02
 -4.26481990e-03 -7.39757940e-02 -6.43854262e-03  7.31577352e-02
 -2.24330444e-02 -2.72799330e-03 -1.00020841e-02  4.84192045e-03
  2.24874821e-02 -3.49705629e-02 -2.36272439e-02 -9.66489594e-03
 -2.95241456e-02  2.44783554e-02  3.56556587e-02  1.77682110e-03
  4.06685751e-03  1.84505768e-02 -3.82928699e-02  9.09922086e-03
 -7.83866365e-03  7.48021761e-04 -8.93135380e-04  5.05062426e-03
  2.96001751e-02 -1.41705563e-02 -1.51011744e-04 -2.37623090e-03
  3.36806625e-02 -1.34167485e-02 -7.81089664e-02  3.53841740e-03
  4.71408106e-02 -1.46428635e-02 -3.06551382e-02 -3.14026698e-02
 -4.40808386e-02 -4.92319487e-05 -3.30459028e-02 -4.76875231e-02
  2.21291357e-34  2.78206309e-03 -1.30187385e-02  1.48774805e-02
  3.55847850e-02  1.68206275e-03 -6.36254475e-02 -2.98374686e-02
  6.51187301e-02  1.21000344e-02 -5.33536747e-02 -4.21188995e-02]",2
